"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type"
"CHEMBL3104091";"";"None";"288.39";"0";"3.72";"7, 20344";"CN1CCc2c(c3cccc4c3n2-c2ccccc2CC4)C1";"Ki";"'='";"575.44";"nM";"6.24";"";"";"UO_0000065";"21.64";"0.39";"2.52";"76.38";"0";"CHEMBL3106127";"Displacement of [3H]SCH23390 from dopamine D5 receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3102773";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";""
"CHEMBL62";"SCH-23390";"None";"287.79";"0";"3.67";"1, SCH-23390";"CN1CCc2cc(Cl)c(O)cc2[C@@H](c2ccccc2)C1";"Ki";"'='";"2.8";"nM";"8.55";"";"";"UO_0000065";"29.72";"0.58";"4.88";"36.44";"0";"CHEMBL1073808";"Binding affinity to dopamine D5 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156835";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";"";""
"CHEMBL1765684";"";"None";"493.41";"1";"5.58";"9n";"COc1ccc(-c2c(C)c(C(=O)NC3(C#N)CCCCC3)nn2-c2ccccc2Br)cc1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1767921";"Binding affinity to opamine D5 receptor by radioligand binding assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1764973";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";""
"CHEMBL203047";"";"None";"301.82";"0";"3.67";"3j";"CN1CCc2ccccc2Cc2cc(O)c(Cl)cc2CC1";"Ki";"'='";"4.9";"nM";"8.31";"";"";"UO_0000065";"27.53";"0.54";"4.64";"35.41";"0";"CHEMBL861438";"Binding affinity to D5 dopamine receptor by radioligand binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138197";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";""
"CHEMBL364565";"";"None";"295.43";"0";"4.14";"10";"c1ccc(Cc2ccccc2OCCN2CCCCC2)cc1";"Ki";"'='";"43.0";"nM";"7.37";"";"";"UO_0000065";"24.93";"0.46";"3.23";"59.07";"0";"CHEMBL839546";"Binding affinity for human recombinant dopamine receptor D5";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138672";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";""
"CHEMBL1258223";"";"None";"396.92";"0";"3.82";"8";"CCCCN1CCC(COC(=O)c2cc(Cl)c(NC)c3c2OCCO3)CC1";"Ki";"'='";"972.0";"nM";"6.01";"";"";"UO_0000065";"15.15";"0.30";"2.19";"10.02";"0";"CHEMBL1259911";"Binding affinity to human dopamine D5 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1255169";"1";"Scientific Literature";"J Med Chem";"2010";"None";"";""
"CHEMBL3753266";"";"None";"307.46";"0";"4.52";"6";"CN1CCc2ccccc2Cc2sc3ccccc3c2CC1";"Ki";"'='";"1.9";"nM";"8.72";"";"";"UO_0000065";"28.37";"0.54";"4.20";"269.17";"0";"CHEMBL3757882";"Binding affinity to human cloned D5 dopamine receptor incubated for 90 mins by radioligand binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3751719";"1";"Scientific Literature";"Medchemcomm";"2015";"None";"";""
"CHEMBL185875";"";"None";"297.40";"0";"3.24";"6";"OC(c1ccccc1)c1ccccc1OCCN1CCCC1";"Ki";"";"";"nM";"";"";"Not Determined";"UO_0000065";"";"";"";"";"0";"CHEMBL841791";"Binding affinity for human recombinant dopamine receptor D5; ND = Not determined";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138672";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";""
"CHEMBL557782";"";"None";"307.80";"0";"3.11";"19";"CN[C@@H]1Cc2cc(F)c(OC)cc2[C@H]1c1ccccc1.Cl";"Ki";"'='";"19000.0";"nM";"4.72";"";"";"UO_0000065";"17.40";"0.32";"1.61";"22.21";"0";"CHEMBL839015";"Inhibitory constant for [3H]SCH-23390 binding to Dopamine receptor D1-like of porcine striatal membranes";"B";"BAO_0000019";"assay format";"Sus scrofa";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143580";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";""
"CHEMBL559164";"";"None";"347.86";"0";"4.01";"23";"C=CCN(C)[C@@H]1Cc2cc(F)c(OC)cc2[C@H]1c1ccccc1.Cl";"Ki";"'='";"19000.0";"nM";"4.72";"";"";"UO_0000065";"15.16";"0.28";"0.71";"37.86";"0";"CHEMBL839015";"Inhibitory constant for [3H]SCH-23390 binding to Dopamine receptor D1-like of porcine striatal membranes";"B";"BAO_0000019";"assay format";"Sus scrofa";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143580";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";""
"CHEMBL197408";"";"None";"485.63";"0";"4.47";"6e";"COc1ccc(NC(=O)N2CCN(c3ccc(-c4ccccc4)cc3)CC2)cc1N1CCN(C)CC1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL884724";"Affinity towards cloned Dopamine receptor D5";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143467";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";""
"CHEMBL3104091";"";"None";"288.39";"0";"3.72";"7, 20344";"CN1CCc2c(c3cccc4c3n2-c2ccccc2CC4)C1";"Ki";"'='";"581.0";"nM";"6.24";"";"";"UO_0000065";"21.62";"0.39";"2.52";"76.33";"0";"CHEMBL3106127";"Displacement of [3H]SCH23390 from dopamine D5 receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3102773";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";""
"CHEMBL490632";"";"None";"399.51";"0";"4.49";"50";"COc1c(OCCF)cccc1C(=O)C1CCN(CCc2ccc(C)cc2)CC1";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL961044";"Inhibition of human cloned dopamine D5 receptor by competitive binding experiment";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153452";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";"";""
"CHEMBL2429890";"";"None";"295.38";"0";"2.65";"9j";"c1cc2c(cc1CN[C@H]1C3C4CC5C6C4CC3C6C51)OCO2";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2432451";"Inhibition of dopamine D5 receptor (unknown origin) by PDSP assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2429832";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"None";"";""
"CHEMBL2205831";"";"None";"271.40";"0";"2.33";"8k";"OC12C3C4CC5C6C4C1C6C(C53)N2CC1CCCCC1";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL2432451";"Inhibition of dopamine D5 receptor (unknown origin) by PDSP assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2429832";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"None";"";""
"CHEMBL2205830";"";"None";"355.43";"0";"1.97";"8i";"COc1cc(CN2C3C4C5CC6C7C5C3C7C2(O)C64)cc(OC)c1OC";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL2432451";"Inhibition of dopamine D5 receptor (unknown origin) by PDSP assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2429832";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"None";"";""
"CHEMBL2205820";"";"None";"311.40";"0";"2.52";"8h";"OC12C3C4CC5C6C4C1C6C(C53)N2CCCc1cccc(F)c1";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL2432451";"Inhibition of dopamine D5 receptor (unknown origin) by PDSP assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2429832";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"None";"";""
"CHEMBL62";"SCH-23390";"None";"287.79";"0";"3.67";"SCH-23390";"CN1CCc2cc(Cl)c(O)cc2[C@@H](c2ccccc2)C1";"Ki";"'='";"0.48";"nM";"9.32";"";"";"UO_0000065";"32.38";"0.64";"5.65";"39.70";"0";"CHEMBL953140";"Displacement of radiolabeled SCH-23390 from human dopamine D5 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140203";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";""
"CHEMBL540868";"";"None";"335.85";"0";"3.93";"4e";"CCCN(C)[C@@H]1Cc2cc(O)c(F)cc2[C@H]1c1ccccc1.Cl";"Ki";"'='";"12000.0";"nM";"4.92";"";"";"UO_0000065";"16.44";"0.31";"0.99";"20.97";"0";"CHEMBL839015";"Inhibitory constant for [3H]SCH-23390 binding to Dopamine receptor D1-like of porcine striatal membranes";"B";"BAO_0000019";"assay format";"Sus scrofa";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143580";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";""
"CHEMBL59";"DOPAMINE";"4.0";"153.18";"0";"0.60";"Dopamine";"NCCc1ccc(O)c(O)c1";"Ki";"'='";"2440.0";"nM";"5.61";"";"";"UO_0000065";"36.64";"0.70";"5.01";"8.44";"0";"CHEMBL839015";"Inhibitory constant for [3H]SCH-23390 binding to Dopamine receptor D1-like of porcine striatal membranes";"B";"BAO_0000019";"assay format";"Sus scrofa";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143580";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";""
"CHEMBL4642805";"";"None";"269.34";"0";"2.68";"6a";"COc1cc2c(cc1O)C(c1ccccc1)CNCC2";"Ki";"'='";"309.9";"nM";"6.51";"";"";"UO_0000065";"24.17";"0.44";"3.83";"15.69";"0";"CHEMBL4625242";"Displacement of [3H]SCH23390 from dopamine D5 receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4622940";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2020";"None";"";""
"CHEMBL240774";"";"None";"349.48";"0";"3.24";"12a";"O=C1c2ccccc2CN1CCCCN1CCN(c2ccccc2)CC1";"Ki";"'='";"80.0";"nM";"7.10";"";"";"UO_0000065";"20.31";"0.37";"3.86";"26.49";"0";"CHEMBL898622";"Displacement of [3H]SCH 23390 from human Dopamine D5 receptor expressed in HEK293";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149628";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"None";"";""
"CHEMBL239917";"";"None";"383.92";"0";"3.83";"11b";"O=C1Cc2ccccc2N1CCCCN1CCN(c2ccc(Cl)cc2)CC1";"Ki";"'='";"202.0";"nM";"6.70";"";"";"UO_0000065";"17.44";"0.34";"2.86";"24.99";"0";"CHEMBL898622";"Displacement of [3H]SCH 23390 from human Dopamine D5 receptor expressed in HEK293";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149628";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"None";"";""
"CHEMBL1940420";"";"None";"315.39";"0";"2.81";"13";"Fc1ccc(OCCCN2CCN(c3ccccn3)CC2)cc1";"Ki";"'='";"2392.0";"nM";"5.62";"";"";"UO_0000065";"17.82";"0.33";"2.81";"19.65";"0";"CHEMBL3292989";"Displacement of [3H]SCH23390 from human dopamine D5 receptor by PDSP assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3286287";"1";"Scientific Literature";"Bioorg Med Chem";"2014";"None";"";""
"CHEMBL267014";"L-745870";"None";"326.83";"0";"3.54";"L-745870";"Clc1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL3292989";"Displacement of [3H]SCH23390 from human dopamine D5 receptor by PDSP assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3286287";"1";"Scientific Literature";"Bioorg Med Chem";"2014";"None";"";""
"CHEMBL184050";"";"None";"283.37";"0";"2.85";"3";"CN1CCOc2cc(O)ccc2Cc2ccccc2CC1";"Ki";"'='";"0.57";"nM";"9.24";"";"";"UO_0000065";"32.62";"0.60";"6.39";"28.27";"0";"CHEMBL839546";"Binding affinity for human recombinant dopamine receptor D5";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138672";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";""
"CHEMBL364586";"";"None";"295.38";"0";"3.39";"5";"O=C(c1ccccc1)c1ccccc1OCCN1CCCC1";"Ki";"";"";"nM";"";"";"Not Determined";"UO_0000065";"";"";"";"";"0";"CHEMBL841791";"Binding affinity for human recombinant dopamine receptor D5; ND = Not determined";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138672";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";""
"CHEMBL217299";"DOXANTHRINE";"None";"269.30";"0";"2.09";"(+/-)-6, doxanthrine";"Oc1cc2c(cc1O)C1c3ccccc3CNC1CO2";"Ki";"'='";"7.0";"nM";"8.15";"";"";"UO_0000065";"30.28";"0.56";"6.06";"13.21";"0";"CHEMBL855594";"Binding affinity to human cloned dopamine D5 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137342";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";""
"CHEMBL382010";"";"None";"267.37";"0";"3.01";"3f";"CN1CCc2ccccc2Cc2cc(O)ccc2CC1";"Ki";"'='";"42.3";"nM";"7.37";"";"";"UO_0000065";"27.58";"0.50";"4.36";"31.42";"0";"CHEMBL861438";"Binding affinity to D5 dopamine receptor by radioligand binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138197";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";""
"CHEMBL602850";"";"None";"297.37";"0";"2.13";"8f";"OC12C3C4CC5C6C4C1C6C(C53)N2CCc1cccc(F)c1";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL2432451";"Inhibition of dopamine D5 receptor (unknown origin) by PDSP assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2429832";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"None";"";""
"CHEMBL2432062";"";"None";"309.41";"0";"2.99";"14j";"CN(Cc1ccc2c(c1)OCO2)[C@H]1C2C3CC4C5C3CC2C5C41";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2432451";"Inhibition of dopamine D5 receptor (unknown origin) by PDSP assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2429832";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"None";"";""
"CHEMBL2432061";"";"None";"355.48";"0";"3.29";"14i";"COc1cc(CN(C)[C@H]2C3C4CC5C6C4CC3C6C52)cc(OC)c1OC";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL2432451";"Inhibition of dopamine D5 receptor (unknown origin) by PDSP assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2429832";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"None";"";""
"CHEMBL2432055";"";"None";"265.40";"0";"3.26";"14a";"CN(Cc1ccccc1)[C@H]1C2C3CC4C5C3CC2C5C41";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL2432451";"Inhibition of dopamine D5 receptor (unknown origin) by PDSP assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2429832";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"None";"";""
"CHEMBL2432044";"";"None";"293.41";"0";"2.49";"13e";"CN(CCc1ccccc1)[C@H]1C2C3CC4C2C(=O)C2C4C3C21";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL2432451";"Inhibition of dopamine D5 receptor (unknown origin) by PDSP assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2429832";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"None";"";""
"CHEMBL2420893";"";"None";"321.25";"0";"4.32";"13b";"Clc1cccc(N2CCN(Cc3ccccc3)CC2)c1Cl";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2423801";"Binding affinity to human dopamine D5 receptor by radioligand binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2417399";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";""
"CHEMBL2420769";"";"None";"258.39";"0";"3.07";"5a";"c1ccc(N2CCN(Cc3cccs3)CC2)cc1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2423801";"Binding affinity to human dopamine D5 receptor by radioligand binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2417399";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";""
"CHEMBL2205835";"";"None";"279.38";"0";"1.99";"8e";"OC12C3C4CC5C6C4C1C6C(C53)N2CCc1ccccc1";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL2432451";"Inhibition of dopamine D5 receptor (unknown origin) by PDSP assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2429832";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"None";"";""
"CHEMBL2420772";"";"None";"327.28";"0";"4.38";"5d";"Clc1cccc(N2CCN(Cc3cccs3)CC2)c1Cl";"Ki";"'='";"1743.0";"nM";"5.76";"";"";"UO_0000065";"17.60";"0.39";"1.38";"88.87";"0";"CHEMBL2423801";"Binding affinity to human dopamine D5 receptor by radioligand binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2417399";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";""
"CHEMBL435505";"";"None";"281.40";"0";"3.75";"9";"c1ccc(Cc2ccccc2OCCN2CCCC2)cc1";"Ki";"'='";"951.0";"nM";"6.02";"";"";"UO_0000065";"21.40";"0.39";"2.27";"48.29";"0";"CHEMBL839546";"Binding affinity for human recombinant dopamine receptor D5";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138672";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";""
"CHEMBL3104093";"";"None";"288.39";"0";"3.85";"9, 21634";"CN1CCc2c(c3cccc4c3n2CCc2ccccc2-4)C1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3106127";"Displacement of [3H]SCH23390 from dopamine D5 receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3102773";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";""
"CHEMBL1643901";"";"None";"283.39";"0";"3.40";"14b";"CN(Cc1cccc(F)c1)[C@H]1C2C3CC4C5C3CC2C5C41";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2432451";"Inhibition of dopamine D5 receptor (unknown origin) by PDSP assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2429832";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"None";"";""
"CHEMBL2432054";"";"None";"325.43";"0";"3.02";"13h";"CN(CCCc1cccc(F)c1)[C@H]1C2C3CC4C2C(=O)C2C4C3C21";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL2432451";"Inhibition of dopamine D5 receptor (unknown origin) by PDSP assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2429832";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"None";"";""
"CHEMBL554303";"";"None";"324.19";"0";"2.55";"4a";"Br.N[C@@H]1Cc2cc(O)c(F)cc2[C@H]1c1ccccc1";"Ki";"'='";"8300.0";"nM";"5.08";"";"";"UO_0000065";"20.89";"0.39";"2.53";"10.99";"0";"CHEMBL839015";"Inhibitory constant for [3H]SCH-23390 binding to Dopamine receptor D1-like of porcine striatal membranes";"B";"BAO_0000019";"assay format";"Sus scrofa";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143580";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";""
"CHEMBL184049";"";"None";"297.40";"0";"3.15";"2";"COc1ccc2c(c1)OCCN(C)CCc1ccccc1C2";"Ki";"'='";"1.8";"nM";"8.74";"";"";"UO_0000065";"29.40";"0.54";"5.59";"40.30";"0";"CHEMBL839546";"Binding affinity for human recombinant dopamine receptor D5";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138672";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";""
"CHEMBL204065";"";"None";"311.43";"0";"3.33";"3lb";"COc1ccc2c(c1)CCN(C)CCc1cc(OC)ccc1C2";"Ki";"'='";"12.6";"nM";"7.90";"";"";"UO_0000065";"25.37";"0.47";"4.57";"36.40";"0";"CHEMBL861438";"Binding affinity to D5 dopamine receptor by radioligand binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1850";"Dopamine D5 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138197";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";""
